sample_index,leaf_tokens,macro_tokens,compression_ratio,leaf_edges,macro_anchor_edges,macro_boundary_edges,bbox_volume,leaf_unique_types,macro_unique_types,leaf_edges_plus_x,leaf_edges_plus_y,leaf_edges_plus_z
14753,2748,2131,0.7754730713245997,5467,3171,4850,18432,1016,1368,1781,1890,1796
14754,3520,2166,0.6153409090909091,7389,3076,5989,21120,743,1127,2380,2363,2646
14755,773,680,0.8796895213454075,1673,1299,1580,4608,487,526,547,625,501
14756,2026,1720,0.8489634748272458,4025,2899,3717,23296,815,989,1447,1109,1469
14757,3507,2494,0.711149130310807,8066,4253,7025,26624,961,1270,2915,2262,2889
14758,1032,883,0.8556201550387597,2325,1727,2176,3200,608,685,744,898,683
14759,943,821,0.870625662778367,1999,1526,1876,4608,560,618,620,786,593
14760,1054,930,0.8823529411764706,2496,1945,2372,9216,575,644,834,809,853
14761,1774,1518,0.8556933483652762,3699,2684,3443,15360,841,1009,1125,1274,1300
14762,2109,1861,0.8824087245139877,4480,3509,4232,8192,1020,1189,1416,1644,1420
14763,905,750,0.8287292817679558,1929,1348,1774,6656,567,615,671,688,570
14764,643,569,0.8849144634525661,1417,1115,1343,8960,355,392,424,510,483
14765,4474,3877,0.8665623603039786,10215,7726,9615,18304,1510,1896,3530,3053,3632
14766,4199,3586,0.8540128602048107,8470,6164,7857,30720,1314,1733,2627,3215,2628
14767,3063,2446,0.7985634998367613,6088,3770,5471,21632,1073,1458,1972,2140,1976
14768,1958,1749,0.8932584269662921,3998,3171,3789,13440,851,1003,1426,1135,1437
14769,4275,3407,0.7969590643274854,10116,6601,9234,15488,1354,1819,3259,3613,3244
14770,1845,1231,0.6672086720867209,3763,1851,3128,24576,638,840,1450,837,1476
14771,1264,1036,0.819620253164557,2608,1733,2380,4608,613,735,1068,717,823
14772,680,580,0.8529411764705882,1526,1140,1425,3840,448,481,504,568,454
14773,1150,1003,0.8721739130434782,2443,1878,2296,8960,673,749,802,893,748
14774,2305,1766,0.7661605206073753,4860,3015,4286,16128,983,1200,1670,1562,1628
14775,2036,1322,0.6493123772102161,4644,2211,3856,6144,674,857,1738,1273,1633
14776,3036,2503,0.8244400527009222,6419,4354,5886,15360,1150,1517,2136,2229,2054
14777,3582,2367,0.6608040201005025,7823,3701,6594,12672,635,954,2670,1974,3179
14778,2009,1733,0.8626182180189149,4161,3128,3884,10240,994,1167,1460,1404,1297
14779,3226,2227,0.6903285802851828,7198,3649,6162,11520,772,1090,2502,2185,2511
14780,1519,1321,0.869651086240948,3697,2865,3498,4480,843,937,1262,1285,1150
14781,1711,1511,0.8831092928112215,4145,3239,3945,4480,891,1013,1401,1259,1485
14782,1876,1435,0.7649253731343284,4377,2665,3918,4480,810,1009,1523,1260,1594
14783,4859,2983,0.6139123276394319,11680,4729,9682,11520,929,1493,3758,4137,3785
14784,1551,1216,0.7840103159252095,3486,2221,3148,5376,657,792,1348,1046,1092
14785,4846,3917,0.8082955014444902,9806,6536,8867,28800,1383,1852,3163,3460,3183
14786,1314,874,0.665144596651446,2984,1424,2524,3072,441,568,876,954,1154
14787,831,738,0.8880866425992779,1651,1309,1558,9216,564,588,518,508,625
14788,3248,2432,0.7487684729064039,7047,4243,6206,20480,1143,1474,2464,2306,2277
14789,1930,1136,0.5886010362694301,4408,1773,3554,7680,607,728,1604,1038,1766
14790,1927,1587,0.8235599377270368,4026,2771,3685,10752,882,1074,1170,1352,1504
14791,2068,1213,0.5865570599613152,4722,1781,3863,9856,513,724,1431,1752,1539
14792,1113,941,0.8454627133872417,2295,1641,2123,7680,650,730,743,895,657
14793,551,292,0.52994555353902,1194,365,926,6144,131,188,350,447,397
14794,1508,800,0.5305039787798409,3113,1332,2256,23040,500,579,1218,655,1240
14795,2982,2673,0.8963782696177063,6776,5452,6467,19200,1139,1347,2255,2248,2273
14796,2479,1716,0.6922146026623639,6039,3093,5269,4992,646,890,2128,1753,2158
14797,1278,1066,0.8341158059467919,2541,1745,2329,6272,638,755,712,1081,748
14798,2088,1103,0.5282567049808429,4264,1530,3234,21504,542,714,1396,1483,1385
14799,2206,1822,0.8259292837715322,4338,2896,3954,19968,776,936,1371,1664,1303
14800,1114,668,0.599640933572711,2384,964,1899,5120,388,502,783,732,869
14801,2502,1332,0.5323741007194245,5462,1888,4258,6144,460,712,2221,992,2249
14802,2435,1361,0.5589322381930185,5552,1947,4387,16896,500,781,1802,1807,1943
14803,2441,1600,0.6554690700532568,5504,2626,4651,17920,678,988,1828,1797,1879
14804,3497,2035,0.5819273663139835,7878,3074,6277,9856,805,1118,2993,1857,3028
14805,1196,567,0.47408026755852845,2352,634,1672,5120,211,333,942,684,726
14806,2833,2116,0.7469114013413343,5617,3244,4890,28672,871,1186,1989,1726,1902
14807,786,671,0.8536895674300254,1684,1223,1568,10752,481,527,578,460,646
14808,3835,3083,0.8039113428943937,8266,5236,7510,19200,1126,1566,2855,2591,2820
14809,4222,3375,0.7993841781146376,8348,5139,7501,32768,1217,1826,2784,2786,2778
14810,6661,6277,0.9423509983485963,15558,13833,15174,28800,1944,2260,5402,4804,5352
14811,1156,902,0.7802768166089965,2478,1520,2221,3200,463,574,720,1032,726
14812,805,677,0.8409937888198757,1764,1263,1636,3072,505,556,518,674,572
14813,802,701,0.8740648379052369,1718,1324,1617,5632,527,568,548,646,524
14814,1528,1350,0.8835078534031413,3298,2591,3120,21632,884,961,1147,995,1156
14815,241,195,0.8091286307053942,487,308,441,640,155,167,99,179,209
14816,1194,868,0.7269681742043551,2703,1515,2373,4608,433,534,965,785,953
14817,2510,2139,0.8521912350597609,5192,3825,4820,26624,998,1196,1919,1364,1909
14818,1837,1548,0.8426782798040283,3967,2838,3678,7168,867,1027,1225,1427,1315
14819,2343,1709,0.7294067434912506,4935,2759,4276,19712,896,1186,1637,1577,1721
14820,1104,625,0.5661231884057971,2410,916,1907,8064,306,392,816,796,798
14821,676,527,0.7795857988165681,1456,913,1306,2304,387,425,459,520,477
14822,672,568,0.8452380952380952,1409,1010,1305,5376,451,480,487,516,406
14823,3664,1756,0.47925764192139736,7324,1720,5379,18432,331,558,2236,2852,2236
14824,2104,1869,0.8883079847908745,4032,3248,3797,15360,868,972,1468,1383,1181
14825,568,284,0.5,1245,374,938,4992,140,188,364,470,411
14826,721,641,0.8890429958391124,1522,1213,1442,3072,469,502,475,580,467
14827,1664,1317,0.7914663461538461,3634,2386,3269,8192,831,943,1236,1217,1181
14828,1535,796,0.5185667752442997,3025,919,2170,8960,344,404,1280,434,1311
14829,947,649,0.6853220696937699,2080,1089,1777,4096,402,487,738,609,733
14830,1961,1275,0.6501784803671596,4406,2130,3616,7040,649,841,1177,1536,1693
14831,1799,1494,0.830461367426348,3580,2450,3275,10752,708,902,1464,893,1223
14832,3543,3025,0.8537962178944397,7187,5282,6667,17280,1071,1348,2746,1880,2561
14833,2750,2073,0.7538181818181818,6806,4024,6115,6912,839,1138,2321,2095,2390
14834,1213,361,0.29760923330585326,2469,599,1327,4096,229,265,1141,180,1148
14835,3361,2382,0.7087176435584648,7108,3780,6085,19712,1102,1494,2580,2120,2408
14836,484,241,0.49793388429752067,1110,347,862,1152,125,151,420,448,242
14837,5120,3523,0.6880859375,12720,6333,11054,9984,1075,1595,4153,4239,4328
14838,2673,2208,0.8260381593714927,5777,3954,5312,16640,781,1030,1639,2207,1931
14839,1141,977,0.8562664329535495,2425,1780,2261,6400,676,762,742,940,743
14840,737,504,0.683853459972863,1591,884,1342,3840,361,396,578,395,618
14841,893,732,0.8197088465845465,1930,1305,1769,7680,485,571,656,720,554
14842,5841,5243,0.8976202705016264,12238,9777,11640,28800,1688,2163,4032,4123,4083
14843,1365,1030,0.7545787545787546,2764,1631,2412,8192,682,785,895,978,891
14844,1816,978,0.538546255506608,4002,1348,3156,6272,302,455,1238,1472,1292
14845,3767,2507,0.6655163259888506,8387,4118,7053,15360,957,1380,2808,2615,2964
14846,1240,780,0.6290322580645161,2494,1137,2009,4096,304,385,1120,182,1192
14847,1601,1162,0.7257963772642099,3547,1995,3091,4480,632,802,1236,925,1386
14848,1200,1045,0.8708333333333333,2435,1847,2280,18304,674,755,862,661,912
14849,4099,3263,0.7960478165406196,8822,5507,7985,16896,1154,1639,2712,3320,2790
14850,1800,1300,0.7222222222222222,3777,2102,3251,15360,825,994,1228,1312,1237
14851,2791,2252,0.8068792547474024,6449,4382,5905,8192,990,1271,2037,2375,2037
14852,770,667,0.8662337662337662,1701,1286,1598,4992,500,542,585,602,514
14853,1205,930,0.7717842323651453,2225,1355,1950,7680,491,579,824,669,732
14854,493,304,0.6166328600405679,993,419,789,1536,183,222,386,435,172
14855,1756,759,0.43223234624145784,3832,889,2759,5376,273,398,1394,1573,865
14856,1201,1049,0.8734388009991674,2493,1914,2341,3584,702,786,800,735,958
14857,2789,2367,0.8486912871997132,5992,4370,5568,20736,1057,1327,2069,1865,2058
14858,1566,785,0.5012771392081737,3265,1160,2399,25088,464,582,1093,858,1314
14859,1016,840,0.8267716535433071,2181,1550,2004,8320,544,609,731,800,650
14860,3327,2549,0.7661556958220619,7002,4264,6202,26624,1143,1481,2630,1742,2630
14861,2091,1738,0.8311812529890005,4411,3069,4058,9216,977,1183,1446,1601,1364
14862,3870,2885,0.7454780361757106,9507,5687,8459,11648,968,1198,3451,2694,3362
14863,1209,759,0.6277915632754343,2630,1175,2153,5120,461,562,904,887,839
14864,2333,1828,0.7835405057865409,5501,3499,4993,9984,862,1065,1831,1998,1672
14865,802,688,0.85785536159601,1803,1346,1689,7168,465,517,637,614,552
14866,1917,1302,0.6791862284820032,4342,2259,3709,7680,690,896,1463,1420,1459
14867,2629,2369,0.9011030810193991,5695,4651,5435,13824,1234,1419,1971,1842,1882
14868,4747,3624,0.763429534442806,10419,6231,9265,15360,1177,1597,4081,2255,4083
14869,2512,1957,0.7790605095541401,5104,3127,4547,18432,1036,1305,1754,1596,1754
14870,1034,816,0.7891682785299806,2341,1517,2121,1920,493,564,917,759,665
14871,759,622,0.8194993412384717,1606,1123,1469,5376,493,507,545,455,606
14872,1247,791,0.6343223736968725,2611,1141,2154,9856,396,451,798,966,847
14873,3664,1775,0.48444323144104806,7324,1781,5393,18432,332,562,2236,2852,2236
14874,661,524,0.7927382753403933,1412,909,1275,3456,390,424,376,504,532
14875,2799,1948,0.6959628438728117,6081,3454,5124,18432,999,1224,2320,1539,2222
14876,673,583,0.8662704309063893,1435,1076,1345,3456,437,459,467,539,429
14877,2722,1655,0.6080088170462895,5406,2159,4303,24960,635,931,1992,1574,1840
14878,670,564,0.8417910447761194,1347,931,1241,6144,305,364,495,453,399
14879,1349,911,0.6753150481838399,3256,1595,2803,2304,403,509,1221,789,1246
14880,1358,930,0.6848306332842415,2694,1391,2255,8064,470,584,781,1009,904
14881,983,845,0.8596134282807731,2234,1676,2095,4608,619,683,706,835,693
14882,654,576,0.8807339449541285,1357,1051,1278,4224,441,459,435,522,400
14883,4504,2960,0.6571936056838366,10136,4639,8553,16128,951,1465,3394,3306,3436
14884,1988,1569,0.7892354124748491,4059,2596,3639,9984,849,1031,1219,1544,1296
14885,3037,2696,0.8877181429041817,6747,5344,6406,23296,952,1186,2264,2154,2329
14886,2335,1811,0.7755888650963597,5206,3251,4673,13824,944,1196,1829,1738,1639
14887,1813,1128,0.622173193601765,3859,1702,3127,5376,427,584,1483,985,1391
14888,1538,1348,0.8764629388816645,3311,2531,3121,6144,812,923,1059,1305,947
14889,4381,3238,0.7391006619493267,9731,5671,8573,21632,1116,1587,2919,3402,3410
14890,2075,1803,0.8689156626506024,4414,3380,4140,8960,1011,1198,1623,1054,1737
14891,3148,2534,0.8049555273189326,6558,4274,5944,19712,1110,1511,1989,2374,2195
14892,4002,2784,0.6956521739130435,9550,4877,8299,18432,1106,1555,2943,3272,3335
14893,3261,2440,0.7482367371971788,6821,4081,5993,14080,1099,1393,2197,2421,2203
14894,1316,1125,0.8548632218844985,2758,2015,2567,4480,752,841,941,1044,773
14895,806,678,0.8411910669975186,1724,1221,1596,2688,497,540,536,686,502
14896,5060,4315,0.8527667984189723,10818,7897,10073,22528,1438,1980,3751,3817,3250
14897,1212,1064,0.8778877887788779,2507,1920,2359,28800,665,753,812,887,808
14898,760,643,0.8460526315789474,1674,1197,1557,2688,487,521,541,658,475
14899,489,396,0.8098159509202454,1047,698,952,6144,322,345,358,347,342
14900,2499,1478,0.5914365746298519,5302,2085,4250,19968,630,897,1669,1951,1682
14901,3051,2609,0.8551294657489348,6607,4855,6165,21632,1087,1371,2087,2446,2074
14902,3569,2662,0.7458671896889885,7885,4634,6953,19200,1240,1639,2700,2729,2456
14903,1480,1272,0.8594594594594595,3240,2431,3032,25088,770,867,1112,1016,1112
14904,3161,2927,0.9259727934198039,7069,6098,6835,19968,1332,1542,2278,2481,2310
14905,620,534,0.8612903225806452,1296,945,1210,5760,432,458,452,484,360
14906,2820,1930,0.6843971631205674,6946,3525,6048,4608,754,1055,2425,2143,2378
14907,2242,1188,0.5298840321141838,5193,1852,4020,10368,587,759,1732,1716,1745
14908,1695,1407,0.8300884955752212,3463,2378,3175,19968,754,887,1173,1091,1199
14909,1910,1531,0.8015706806282723,3835,2594,3455,6144,719,897,1447,1126,1262
14910,1879,1650,0.8781266631186802,3912,3066,3682,5760,894,1036,1476,919,1517
14911,3118,2524,0.809493264913406,6229,4026,5635,24576,925,1230,2076,2075,2078
14912,2201,1784,0.8105406633348478,4457,2920,4039,15360,752,987,1384,1670,1403
14913,1586,1216,0.7667087011349306,3651,2185,3270,7680,595,746,1259,1343,1049
14914,6000,3933,0.6555,14366,6683,12275,19712,1050,1704,5099,4337,4930
14915,1109,979,0.8827772768259693,2412,1925,2282,8448,664,735,757,838,817
14916,1778,1453,0.8172103487064117,3559,2339,3234,9216,700,887,1145,1417,997
14917,1991,1420,0.7132094424912104,4480,2484,3889,7168,828,1043,1646,1290,1544
14918,4377,3138,0.7169294037011652,9982,5252,8717,20480,1032,1469,3507,2969,3506
14919,2727,2261,0.8291162449578291,5854,4065,5388,14336,1012,1300,2064,1735,2055
14920,844,715,0.8471563981042654,1757,1273,1625,5632,533,578,483,664,610
14921,2947,1687,0.5724465558194775,6053,2273,4742,12800,585,801,1907,2151,1995
14922,826,711,0.860774818401937,1687,1250,1572,5376,554,588,540,577,570
14923,707,609,0.8613861386138614,1507,1117,1409,5760,479,514,525,543,439
14924,2492,2183,0.8760032102728732,6005,4671,5694,12800,1091,1304,1959,2065,1981
14925,3066,2573,0.8392041748206132,6192,4284,5699,24576,1158,1522,2179,2062,1951
14926,1427,1240,0.8689558514365803,3118,2351,2930,8960,762,874,1041,880,1197
14927,1548,1215,0.7848837209302325,3346,2119,3001,17920,691,857,1188,869,1289
14928,1005,805,0.8009950248756219,2131,1439,1921,3840,557,621,700,757,674
14929,723,587,0.8118948824343015,1567,1048,1431,12800,359,424,643,598,326
14930,1679,1294,0.7706968433591423,3459,2290,3051,10240,766,873,1342,762,1355
14931,2286,1101,0.4816272965879265,5316,1648,3912,10368,608,774,1780,1746,1790
14932,5475,4762,0.8697716894977169,12768,9603,12053,21632,1667,2166,4064,4418,4286
14933,546,489,0.8956043956043956,1158,928,1101,2560,387,403,373,434,351
14934,1270,818,0.6440944881889764,3134,1455,2630,4608,404,545,1146,862,1126
14935,2101,1675,0.7972394098048549,4400,2882,3972,16128,921,1114,1613,1143,1644
14936,1095,852,0.7780821917808219,2456,1631,2188,3584,495,544,959,563,934
14937,1709,1521,0.8899941486249269,3731,2991,3543,9216,858,998,1377,1257,1097
14938,1280,1086,0.8484375,2612,1872,2418,10368,704,804,930,826,856
14939,2722,2167,0.7961058045554739,5426,3343,4871,11520,977,1299,1943,1525,1958
14940,1971,1372,0.6960933536276002,4092,2146,3478,6272,740,969,1315,1203,1574
14941,2358,1996,0.8464800678541137,5188,3726,4817,17920,1109,1301,1698,1658,1832
14942,1249,544,0.4355484387510008,2555,674,1767,4096,206,287,1166,225,1164
14943,1325,906,0.6837735849056604,2921,1498,2489,5376,554,679,961,1004,956
14944,5363,4281,0.7982472496736901,12610,8248,11525,16896,1603,2170,4126,4431,4053
14945,1735,1514,0.8726224783861671,3409,2581,3188,21504,868,1002,1063,1235,1111
14946,2360,1703,0.7216101694915255,5068,2791,4386,11520,861,1109,1864,1519,1685
14947,1722,1390,0.8072009291521487,4011,2653,3675,5760,691,835,1437,1120,1454
14948,767,674,0.878748370273794,1607,1248,1514,10240,483,516,502,608,497
14949,1244,1028,0.8263665594855305,2493,1729,2277,15360,659,757,846,928,719
14950,1294,968,0.7480680061823802,2927,1759,2588,4224,523,645,1093,1107,727
14951,846,706,0.83451536643026,1685,1150,1545,7040,411,477,560,622,503
14952,2733,1971,0.721185510428101,5543,2961,4768,9984,684,1006,2162,1325,2056
14953,1193,970,0.8130762782900252,2424,1635,2200,15360,576,683,888,537,999
14954,1254,952,0.759170653907496,2776,1718,2457,7680,536,630,975,815,986
14955,1662,1434,0.8628158844765343,3824,2851,3595,7040,722,854,1276,1435,1113
14956,2250,1078,0.4791111111111111,4563,1289,3181,11264,368,570,1414,1465,1684
14957,1535,1199,0.7811074918566775,3087,1884,2746,7168,632,775,1283,1188,616
14958,1312,1132,0.8628048780487805,3109,2383,2928,8192,719,810,1085,1062,962
14959,1718,1219,0.7095459837019791,3608,1942,3101,8960,707,854,1136,1265,1207
14960,1515,1245,0.8217821782178217,3144,2156,2871,17920,653,814,1220,650,1274
14961,1486,521,0.3506056527590848,3009,527,2009,10240,136,232,1304,402,1303
14962,3804,3138,0.8249211356466877,8091,5546,7425,21504,1401,1873,2603,2825,2663
14963,233,196,0.8412017167381974,440,307,403,5632,191,191,170,153,117
14964,2970,1400,0.4713804713804714,6266,1862,4378,11520,452,693,2406,1758,2102
14965,2813,2171,0.7717739068610024,5800,3539,5145,21120,1024,1360,2014,1829,1957
14966,2335,1811,0.7755888650963597,5505,3515,4963,10752,842,1054,1931,1666,1908
14967,808,656,0.8118811881188119,1652,1069,1498,6272,467,509,518,678,456
14968,1653,531,0.32123411978221417,3237,431,1854,8192,132,240,1032,1138,1067
14969,3437,2527,0.7352342158859471,7562,4386,6638,26624,1028,1361,2815,1990,2757
14970,1398,1194,0.8540772532188842,2826,2068,2620,7680,743,856,877,930,1019
14971,2304,1309,0.5681423611111112,5040,2080,3932,11520,597,835,1800,1396,1844
14972,1062,728,0.6854990583804144,2105,1106,1707,3584,379,446,894,342,869
14973,2895,2304,0.7958549222797927,6091,4210,5466,18432,714,901,1992,2107,1992
14974,733,635,0.8663028649386084,1592,1192,1494,5120,503,533,462,580,550
14975,3020,2610,0.8642384105960265,6678,5061,6266,17280,1258,1527,2424,1812,2442
14976,1030,888,0.8621359223300971,2210,1656,2068,7680,642,700,748,824,638
14977,1540,1008,0.6545454545454545,3308,1468,2766,7040,317,476,1090,1198,1020
14978,592,458,0.7736486486486487,1175,734,1041,8192,334,368,290,476,409
14979,2164,1578,0.7292051756007394,4368,2465,3752,12288,783,991,1693,989,1686
14980,388,352,0.9072164948453608,785,638,749,3328,261,271,280,299,206
14981,3690,2056,0.5571815718157181,8014,2720,6318,12800,565,910,2460,2350,3204
14982,3173,2387,0.7522849038764576,6335,3871,5502,15488,925,1226,1947,2441,1947
14983,888,788,0.8873873873873874,1911,1507,1811,3840,552,597,605,742,564
14984,1711,1224,0.7153711279953243,3544,1904,3056,3456,674,848,1102,1448,994
14985,2127,1728,0.8124118476727785,4433,3004,4033,19136,996,1195,1568,1431,1434
14986,3477,2537,0.729651998849583,8140,4552,7181,7680,938,1323,2904,2331,2905
14987,1130,1008,0.8920353982300885,2255,1807,2133,13440,704,761,800,668,787
14988,1058,629,0.5945179584120983,2458,1104,1961,4224,354,424,899,660,899
14989,4830,3032,0.6277432712215321,9906,4291,7944,24960,848,1338,3026,3794,3086
14990,2903,2472,0.8515328970031002,5748,4103,5317,18432,1263,1571,1882,1981,1885
14991,3350,1711,0.5107462686567165,6873,2350,5089,14336,645,963,2814,1250,2809
14992,1513,1354,0.8949107732980833,3268,2615,3109,9856,844,940,1052,1253,963
14993,655,504,0.7694656488549618,1435,894,1284,4992,372,417,513,488,434
14994,4920,3146,0.6394308943089431,11201,5009,9365,18304,722,1119,3749,3845,3607
14995,1585,1228,0.7747634069400631,3752,2267,3387,14336,426,501,1443,870,1439
14996,1550,630,0.4064516129032258,3413,750,2357,4096,257,342,905,1090,1418
14997,1835,800,0.4359673024523161,3793,883,2614,4608,289,445,1403,1593,797
14998,3450,3006,0.871304347826087,8028,6166,7584,19200,1318,1641,2666,2704,2658
14999,2306,1176,0.5099739809193409,5380,1664,4210,8192,453,675,1776,1874,1730
15000,993,622,0.6263846928499497,2033,1020,1616,2560,376,437,862,332,839
15001,2985,1856,0.6217755443886097,6315,2941,5123,9856,882,1129,2246,1476,2593
15002,3170,2159,0.6810725552050473,6396,3175,5328,16896,432,636,2216,2145,2035
15003,2198,1839,0.8366696997270245,4595,3187,4236,15360,984,1195,1559,1623,1413
15004,1416,1170,0.826271186440678,2880,1972,2632,7680,735,849,1060,1041,779
